,Keyword,公司名称,公司规模,地区,学历要求,工作经验,职位名称,职位描述,职位薪资,融资情况
1323,机器学习,安霸半导体,100-499人,上海 浦东新区 花木,本科,经验不限,网络及智能视频应用工程师,"工作职责： 视频编码和网络摄像机的核心技术开发，以及相关问题分析解决，包括视频处理中间件，ARM  Linux相关驱动优化，图像以及编码质量模式优化，人工智能和机器学习软件开发，WiFi优化与调试等。并和国际著名品牌客户的研发团队合作，做技术培训和问题调查。职位要求：1.	计算机和电子相关专业的本科或研究生2.	有较好的C或C++语言编程能力。3.	能够看得懂简单的硬件原理图，有一定的嵌入式系统开发经验，比如ARM系统或单片机4.	了解Linux或者其他POSIX类操作系统的基本原理5.	熟悉Linux常见命令，源代码管理，bash或Python等脚本语言，以及修改Makefile6.	有Linux 用户空间的应用程序开发经验，比如多线程，网络或多媒体协议7.	了解音频和视频编解码的基础知识8.	乐于学习，喜欢团队合作，勤奋，有耐心，具备分析和研究能力加分项：9.	熟悉音视频编码技术和相关的标准比如AAC/OPUS/H.264/H.265/… 以及FFMPEG, gstreamer等中间件10.	熟悉Linux kernel/device driver编程和调试11.	熟悉CMOS图像传感器和数字图像处理相关知识12.	熟悉机器视觉相关算法和应用，比如OpenCV, VSLAM，双目立体视觉，人脸检测，目标物体识别等。13.	具有TI, Nvidia, Qualcomm, Hisilicon, MTK等视频芯片平台的实际开发经验。",12k-24k,已上市
1324,机器学习,科磊半导体设备技术,1000-9999人,上海 浦东新区 张江,硕士,1-3年,算法研究员,• 设计/开发/改进用于晶圆检测的先进图像处理及机器学习算法。职责包括：根据产品工程和生产的需要进行问题阐述，通过调研或基于现有算法提出可能的方案并开发原型（可能需要进行跨部门的交流合作），得出可行性结论并评估性能。负责产品方案设计，进行代码开发、测试、调试及维护• 能从算法流程层面对算法进行优化，并与软件优化工程师合作，提供符合性能需求的优化方案• 为客户提供远程或者现场技术支持，并提供快速有效的解决方案。• 能有效从已有的关键应用功能中攫取信息，能通过与应用工程师、市场部门或客户沟通来发掘新的晶圆检测仪器的应用功能• 在软件开发周期的各个阶段，进行跨国家（中国，美国，印度），跨部门（包括软件，图像运算平台，系统/硬件，应用和市场部）的交流合作，包括可行性分析，需求分析，代码设计、功能整合及测试• 遵守公司定义的软件开发流程• 计算机科学/应用、电子工程、机械工程、数学、物理或相关专业的硕士或博士• 在以下的某一或多方面具备较强的背景知识：机器学习，图像处理，数学建模• 熟练掌握C/C++及面向对象编程。具备Matlab和Python脚本语言的开发经验优先• 具备算法设计和软件开发调试能力• 具有良好的团队合作精神及良好的口头及书面沟通能力，以便与本土及其他国家不同部门的工程师进行交流合作• 具备独立工作的能力，积极主动，对所从事工作具有强烈的好奇心• 具备光学知识或熟悉半导体工艺的优先,16k-21k,已上市
1325,机器学习,蚂蚁金服,10000人以上,上海 浦东新区 陆家嘴,本科,3-5年,Python,国际事业群-技术风险部-无线质量部门测试部门招聘前后端开发，机器学习,20k-40k,C轮
1326,机器学习,腾讯,10000人以上,上海 徐汇区 漕宝路,本科,5-10年,算法leader,工作职责：负责内容平台内容领域相关算法和模型研究，设计及关键技术决策，包括但不限于如下方向；负责内容质量与安全相关的比如NLP相关算法，知识图谱，语义分析，情感分析，低质内容等负责内容建模与理解相关的比如计算机视频领域，图像处理、图像检测识别，视频分析，视频理解，音视频处理等负责将机器学习前沿相关技术和内容领域业务深度结合并且落地，还包括团队日常管理、人才培养；工作要求：1.至少5年以上的大型互联网业务算法研究及应用相关经验，有2年以上团队管理经验；2.具备良好的团队管理能力和结果导向意识及全路径规划能力，具有很强的沟通能力、优秀的分析和解决问题能力，数据敏感，对挑战性问题充满激情;3.不拘泥于开发语言，包括C++/Python/Java都有一定的使用经验，对数据结构和算法有深入的理解4.熟悉知识图谱、NLP相关算法及实现原理，对于优化有丰富经验，例如LR/GBDT/RNN/CNN/BLSTM/Attention等技术有非常深入理解等或者在计算机视觉领域有相关深入经验至少熟悉应用一个深度学习框架，例如：Caffe/TensorFlow/Keras/等；5.具备大规模分布式系统的调试、调优能力；,35k-65k,已上市
1327,机器学习,云脑科技,20-99人,上海 浦东新区 外高桥,本科,5-10年,高级算法工程师,"机器学习算法工程师职位描述：  1.  通信方向，负责构建信息流及应用商店等场景下的推荐系统，广告CTR预估模型，自然语言理解系统等；  2.  金融方向，负责构建大数据构建用户画像，并在此基础上建立高效可靠的风控系统和精准营销决策系统等；  3.  教育招聘方向，负责研发互联网招聘中核心的人岗匹配算法，能力评测模型，自适应辅助教学系统等；职位要求：  1.  重点大学计算机相关专业本科以上学历；  2.  熟悉linux平台，熟练使用python/C++/Java/Scala等一种或多种编程语言，熟练掌握常用算法和数据结构；  3.  系统扎实的机器学习、深度学习理论基础，动手实践能力强，熟悉scikit-learn, tensorflow等主流框架；  4.  有大数据分布式平台研发经验优先，如hive/Spark等；  5.  有推荐、广告、搜索、自然语言处理、计算机视觉等领域应用经验或学术成果优先。",25k-50k,A轮
1328,机器学习,上海瓶钵,20-99人,上海 闵行区 江川路,本科,经验不限,C/C++开发工程师,职位描述：    - 负责Windows平台系统外设以及辅助工具软件的开发    - 负责物联网功能模块的设计以及研发    - 参与区块链、机器学习等相关创新项目的技术验证职位要求：    - 本科以及以上学历，计算机以及相关专业优先    - 具备较强学习能力、沟通能力和团队合作精神    - 扎实的C/C++开发基础，有Windows和嵌入式平台开发经验优先    - 熟练使用Visual Studio、GDB等相关开发调试工具    - 有多线程、Socket等开发经验，了解其中原理    - 拥有QT使用和开发经验优先公司介绍：上海瓶钵信息科技有限公司成立于2015年初，专注于移动安全前沿研究与产品研发，旨在为手机等移动平台提供一站式芯片级安全解决方案，为用户的移动设备保驾护航。团队由一群移动安全研究人员和业内具有影响力的专业人员组成，背景来自上海交大、复旦、北大、中科院、百度、银联等院校公司。公司目前与芯片厂商、OEM和ODM厂商、互联网企业、金融机构和生物特征识别厂商等开展了深入的产业合作，为客户提供包括安全操作系统、安全身份认证、安全支付等应用等在内的智能设备安全解决方案。公司产品获得过2015年第十四届“挑战杯”上海大学生课外学术科技作品竞赛全国特等奖、2016年 “创青春”上海市大学生创业大赛金奖等荣誉，其中安全操作系统产品已应用部署在许多手机设备中。,10k-20k,天使轮
1329,机器学习,佳叶,100-499人,上海 浦东新区 张江,硕士,经验不限,图像识别,"职责描述：从事计算机视觉、机器学习和图像处理算法开发，支持农业自动化落地。岗位要求：1. 计算机图像处理/模式识别/机器视觉等相关背景，硕士以上学历；2. 具有较强的编程能力和良好的编程习惯， 精通C/C++编程，熟悉python、docker；3. 熟悉运用OpenCV，熟悉掌握图像处理，图像分割，特征提取以及目标识别等算法；4. 良好的团队协作和沟通能力, 较强的逻辑思维能力和学习能力。",10k-20k,C轮
1330,机器学习,云快报,100-499人,上海 杨浦区 长白新村,本科,5-10年,AI及大数据研发总监,负责人工智能及大数据技术在公司新产品研发中的应用开发精通自然语言处理，ocr，知识图谱，规则引擎，大数据技术框架，机器学习5年以上相关工作经验能代领团队独立完成技术落地,30k-60k,已上市
1331,机器学习,菱歌科技,20-99人,上海 徐汇区 漕河泾,本科,3-5年,高级品牌经理,"企业简介：菱歌科技 (Lavector Technologies) 为中国领先的智能营销技术创新企业，为企业客户提供人工智能驱动的一站式品牌管理云平台，中国顶尖创业孵化器- 腾讯AI加速器与微软加速器明星企业。菱歌科技专注于打造人工智能驱动的营销自动化产品与分析服务，创新地利用机器学习、自然语言分析、机器视觉等技术为企业用户简单、迅速地搭建品牌市场部的“智能大脑”，实现个性化的营销策略与品牌核心受众深度动态互动，真正做到“实时洞察、敏捷营销、全程量化”。我们的团队由国际一流的营销专家与技术大牛组成。创始人&CEO Jackie 栾晔, 美国耶鲁大学管理学院市场营销学博士，回国创立菱歌前曾执教于美国达特茅斯大学塔克商学院，参与、主导过多家世界500强企业营销大数据系统的构建和优化。团队成员来自北大、清华、耶鲁、MIT、杜克、达特茅斯等全球知名学府，客户涵盖微软、百事可乐、雅诗兰黛、资生堂、万达集团、奥迪、恒天然等数十家各行业知名企业。 我们需要你：1、围绕公司整体战略制定全年营销策略，精准锁定目标受众，监督保障市场工作落地执行，并建立有效的数据分析、评估体系，为公司打造品牌与产品行业领先地位；2、深度协同腾讯AI加速器、微软加速器等战略合作伙伴，稳步推进市场营销工作（包括展会、路演、分享会等）推广工作，向活动目标客户及媒体介绍、推广公司业务，从目标受众中有效发现潜客、推动转化；3、领导管理团队推进微信、微博、LinkedIn、知乎、官网等线上渠道的运营，优质原创与编译行业内容产出，提升公司品牌形象；4、协助业务项目团队开展客户沟通协调工作，持续做好客户关系维护、定期激活工作（微信、Email等），收集反馈客户动态，开发商务合作机会。 我们期待你：1.本科及以上学历相关专业毕业，3年或以上市场营销相关经验，熟悉大数据、消费者洞察与digital marketing等相关领域；2. 在美妆时尚、餐饮快消与商业地产等垂直领域有一定行业人脉和媒体资源； 3. 具有快速学习、逻辑清晰、高效执行等品质，极强的责任心，客户服务意识与团队协作能力；4. 思维活跃、做事沉稳、口齿伶俐，英语沟通流利，形象气质佳；5. 有企业服务方向科技公司或数字营销领域乙方项相关项目经历优先，海外学习工作背景加分。  我们为你提供：-了解、学习并掌握世界前沿的人工智能和营销技术的第一排座位，与爆发性增长的创新企业一起成长的高潜力事业空间；-富有挑战性和成就感的工作，服务科技、时尚、快消、地产等行业顶级客户的机会，与耶鲁、MIT、北大、中科院等知名院校毕业生一同学习玩耍的平台；-公司总部位于北京CBD的影视文化创意园（紧邻地铁一号线），office由哈佛大学设计学博士友情设计，别具一格的办公环境氛围；-上海office位于徐汇区田林路上的微软加速器大楼，高大上的办公环境，免费享受微软加速器各类优质活动的福利；- 高于行业平均的薪酬标准，诱人的股权激励，尊重个体、鼓励创新、追求卓越、互相学习、共同成长的硅谷+常青藤风格，对办公室政治与官僚作风say no；-数百本中英文原版书的办公室图书馆，每周高质量内部分享会（妈妈再也不用担心我没文化了~~），免费咖啡、零食，好玩有品的团建活动。我们是一个A-players组成的团队，我们期待着同样优秀的你加入。",15k-20k,A轮
1332,机器学习,惠锁屏,100-499人,上海 闵行区 虹梅路,本科,1-3年,算法工程师,"岗位职责：-负责惠头条新闻核心推荐排序框架的优化和算法效果提升-利用排序解决用户个性化、多样性等问题任职资格：-有扎实的数据结构和算法功底，深入了解机器学习相关算法并有实践经验-熟悉协同过滤、矩阵分解、GBDT、LearningToRank、word2vec、LSTM等常见算法，并具有丰富的实战经验；-熟悉Java,Python,Scala其中至少一门语言-具备较强的编码能力，熟悉Linux-有相关推荐系统、广告系统经验者优先-良好的逻辑思维能力，善于发现和推理不同事物之间的关系和影响。",15k-30k,D轮及以上
1333,机器学习,腾讯,10000人以上,上海 徐汇区 漕宝路,博士,经验不限,计算机视觉专家研究员,工作职责：保持对学术界最新研究动态跟踪，参与计算机视觉、机器学习等人工智能前沿的应用研究，依托团队产出发表高水平论文；关注、提出和实现最新算法，保持技术在工业界和学术界的领先；根据计算机视觉应用场景中的实际问题，提出关键技术解决方案，能和团队一起完成原型研发。工作要求：知名院校计算机博士学位，相关技术领域多年实践经验，敏锐的洞察力，优秀的发现问题、分析问题和解决问题的能力；坚实的计算机视觉，机器学习特别是深度学习等人工智能领域的算法基础和实践能力，独立完成理论推导、算法设计和原型实现；至少有C，C ++，Python一种或多种语言的熟练编程经验；较多顶级论文发表记录，如NIPS，ICML，ICCV，CVPR等；有过全职经验的高校老师、实验室或大型公司研究员优先考虑。,30k-60k,已上市
1334,机器学习,平安科技,1000-9999人,上海 浦东新区 八佰伴,本科,5-10年,数据挖掘（AI算法方向）,职位描述：负责平安集团信息安全平台部AI模型团队，进行安全产品的数据挖掘、算法模型开发，选择适合的机器学习方法、AI算法、在深度学习算法中找到实际应用场景，及解决实际问题； 任职要求：1、计算机、数学、统计等相关专业硕士以上学历，具有强大数学知识背景；2、5年以上统计建模和数据挖掘相关工作，有机器学习实战经验，及深度学习经验，精通至少一门统计编程语言（SAS，Python，R），熟悉Hadoop，具有海量数据建模经验者优先；3、精通至少一门统计编程语言（Python、R），熟悉Hadoop，具有海量数据建模经验；4、有团队管理经验，善于沟通，实现团队协作与创新，配合业务、及产品在行为识别、异常识别等领域突破和创新；5、良好的沟通能力，具备用深入浅出的语言给非专业人员解释统计建模结果的能力；,20k-40k,不需要融资
1336,机器学习,拼多多,1000-9999人,上海 长宁区 天山路,本科,1-3年,产品策略工程师,"岗位职责：负责电商平台治理策略逻辑设计与实现，涉及商品品控、店铺管理、用户管理、搜索、推荐、广告、运营等业务范围，利用平台已有技术能力，包括内容识别算法、行为识别模型等，构建与业务需求相匹配的策略体系。岗位要求：统计学、计算机、通信相关专业本科以上学历；具有linux服务器端软件开发经验；编程基本功扎实、精通JAVA、python、lua等语言；精通MySQL等数据库操作；善于沟通及主动思考总结、倡导创新与持续优化、思路周密、脚本代码严谨、对待策略逻辑有强烈兴趣；有良好的团队合作及抗压能力、有强烈的主人翁意识推进事务进展；具备产品意识和数据分析能力, 熟悉回归,分类等常见机器学习算法。",25k-50k,已上市
1337,机器学习,百度,10000人以上,上海 浦东新区 张江,本科,1-3年,AI测试开发工程师,【百度AI测试部-AI测试开发工程师】岗位职责-负责机器学习、AI等相关技术的测试开发工作；测试工作环境搭建。-根据项目和业务需求对相应的算法，模型等机器学习领域对象进行评估和分析-学习和研究新技术以提高测试的效率和质量，满足质量保证的需求；-对项目开发流程和工具进行优化，提高整个项目的交付效率任职资格-热爱测试开发工作，并满足以下资格中至少两项 -了解、热爱机器学习、人工智能、数据挖掘等知识-对新技术快速学习能力，对未接触过的难题有较快的解决能力，良好的思维逻辑能力-良好的代码规范，良好的代码安全以及bug定位能力-有较强的责任感，具有良好的团队合作精神-有机器学习相关经验的优先，在caffe、PaddlePaddle TensorFlow等上开发过模块的优先,16k-32k,已上市
1338,机器学习,猎居,20-99人,上海 杨浦区 江浦路,博士,5-10年,自然语言处理研究员,职位描述：负责大规模非结构化的文本信息挖掘、语义理解相关的研发工作负责房地产领域知识图谱的构建负责团队基础NLP工具开发和维护探索、使用业界最前沿的方法提升现有NLP能力任职要求：自然语言处理、机器学习、数据挖掘或相关专业基础扎实，编码过关，熟悉常用的算法和数据结构熟悉Linux操作系统开发环境，熟悉数据分析具有海量数据处理经验者优先加分项：在自然语言领域国际顶级会议等发表过论文熟悉中文NLP不同子领域问题及解决方案技术熟悉End-to-End中文NLP解决方案优先有过中文NLP、QA、知识图谱方向项目、实践经验者优先在自然语言领域国际顶级会议等发表过论文熟悉中文NLP不同子领域问题及解决方案技术熟悉End-to-End中文NLP解决方案优先有过中文NLP、QA、知识图谱方向项目、实践经验者优先,30k-31k,天使轮
1339,机器学习,口袋理财,500-999人,上海 长宁区 长征,硕士,1-3年,算法工程师,工作职责：深入理解业务，参与风控算法设计及开发上线，识别交易中的恶意欺诈用户，确保正常交易秩序；针对用户数据进行分析，应用机器学习算法建立相应的风控模型对用户进行识别和预测；挖掘用户行为数据中有价值的信息并提取用于建模；调研业界已有风控解决方案，进行快速的尝试，并结合自身业务进行优化，提供全面的技术解决方案。工作要求：本科以上学历，计算机、应用数学、机器学习、人工智能等专业；良好的数学基础、优秀的分析问题和解决问题的能力，对解决具有挑战性问题充满激情；精通常用机器学习算法，包括但不限于逻辑回归、决策树、svm、神经网络，并且有实际项目经验；熟悉特征工程，有相关项目经验；熟练掌握Python；优秀的沟通能力和团队合作意识；有风控建模相关经验的优先；有大规模机器学习和数据处理经验的优先；有nlp经验的优先。,15k-30k,A轮
1340,机器学习,七炅信息,20-99人,上海 浦东新区 八佰伴,本科,3-5年,Python后端开发工程师,工作职责：·       基于Linux平台开发数据分析和挖掘平台·       开发后台API和前端界面来整合和管理数据和算法方案·       和数据科学家一起用机器学习技术分析和挖掘数据·       建立模型并用于自动化和智能化应用·       跟踪IT前沿技术，对架构和实现方式提供更新建议职位要求：·       具有良好的编程习惯和项目管理和工作习惯·       2年以上 Python编程经验，熟练掌握常见数据结构和算法和OOP编程范式·       熟练掌握Linux和Shell的使用，熟悉Git以及基于 Pull Request 的工作流·       熟悉PostgreSQL 或MySQL等开源SQL数据库，了解 MongoDB 、Redis 和 HBase 等 NoSQL 技术·       掌握常用的 Python Web 框架，如 Django，Flask 等，拥有完整的 web 后端项目经验·       了解前端技术、有 Java、Golang、C++等静态语言编程经验的优先·       良好的英语阅读和写作能力、强好奇心，善于自主学习和解决问题，对技术热忱，爱读书、求甚解·       心智成熟，沟通能力强，善于团队协作·       审美能力高,16k-32k,A轮
1341,机器学习,支付宝,1000-9999人,上海 浦东新区 陆家嘴,本科,5-10年,算法研究员,为蚂蚁金服的社区产品提供智能、高效的内容风险防控能力，通过机器学习、数据挖掘、人工智能技术增强社区安全防控效率，提升用户社区体验和安全感，为蚂蚁金服的社区安全保驾护航，创建健康安全的社区环境。工作职责：1、基于海量文本、图像、用户行为数据，使用数据挖掘模型和机器学习算法，尤其是文本挖掘算法，图像识别算法等进行不良内容和不良行为的识别和防控，如：垃圾广告、违禁内容、异常账户、异常行为等；2、负责模型和算法的开发，在风控和业务领域中落地并产生实际价值，提升用户的安全服务体验。职位描述1、精通数据挖掘与机器学习算法，在搜索，推荐和广告等领域有丰富经验，对算法原理、实现、优化有较深入了解；熟悉以下任一算法领域均可：- 熟悉文本挖掘算法，如文本分类、聚类、语言模型、语义分析、情感分析等NLP相关算法；- 声音、图像识别和检测算法，如图像分类、视频检测、OCR、声音识别算法等，有深度学习背景的优先；- 用户行为模型，熟练掌握各种行为特征处理、特征选择和建模的方法；2、较丰富的内容管控平台相关工作经验，有社交风控领域的工作经验更佳。熟悉社交各类风险识别的方法和技术，如垃圾、违禁等不良内容的分类和检测，欺诈用户和行为的识别，账户和内容标签体系建设等；3、熟悉一种以上分布式架构的实现原理，如：Hadoop分布式框架等，能熟练进行MapReduce开发；4、精通至少一种开发语言，如：Java、C++、Python、R等，能熟练使用SQL进行数据处理；5、优秀的沟通表达能力和组织协调能力，能够快速掌握工作领域的业务和技术，能承受必要的工作压力。,20k-40k,B轮
1342,机器学习,DataVisor,100-499人,上海 浦东新区 周浦,硕士,3-5年,数据挖掘,职位描述：算法 / AI团队拥有DataVisor的秘密武器。我们在数亿用户产生的数千亿的事件中运行我们先进的无监督分析引擎及各种机器学习模型。我们是大数据软件工程师与数据科学家的结合体。我们擅长在数据中寻找优美的模型，来捕捉和防止恶意用户对正常用户恶意攻击。我们乐于提出新的想法并将其付诸实践，以改进我们的检测引擎。如果您有处理大数据的丰富经验，期待成为引领新技术前沿中的一员，并希望在直接影响公司利润的团队中工作，我们期待与您的进一步交流。    职位要求: 1.     4年以上Java或C / C ++ / C＃使用经验2.     2年以上Web后端或Hadoop/ MapReduce/Spark使用经验3.     2年以上机器学习或人工智能相关工作经验的优先考虑4.     硕士以上学历，拥有博士学位者优先考虑5.     熟练的英文读写能力我们提供的待遇:    1.     极具竞争力的薪水、奖金和股票期权2.     直接深度参与DataVisor的技术研发工作 3.     直接和硅谷的团队对接学习第一手的硅谷大数据领先技术和工程经验4.     其他福利（五险一金，补充医疗保险，免费午餐，团建活动等等）,22k-40k,C轮
1343,机器学习,musical.ly,20-99人,上海  ,硕士,1-3年,算法工程师,设计及开发大型社交网络的大数据系统，构建领域模型，设计及实现社交关系的推荐算法,20k-35k,20-99人
1345,机器学习,影子智能科技,20-99人,上海 宝山区 淞南,硕士,1-3年,图像算法工程师,图像工程师：有计算机视觉研究背景，有图像处理，深度学习项目经历，做过人脸识别，人脸图像美妆等相关项目者优先工作内容：人脸特征点识别，皱纹，斑点等皮肤问题检测，虚拟化妆技术研发月薪35k-45k 期权激励,38k-50k,A轮
1346,机器学习,腾讯,10000人以上,上海 徐汇区 漕宝路,硕士,3-5年,25927-自然语言处理高级工程师（上海）,"岗位职责：	负责文本分析中的文本分类、情感分析、话题分析、话题摘要、观点识别、语义理解等NLP业务场景； 负责系统知识图谱构建的工作，从半结构化或无结构数据上构建知识图谱；负责NLP领域前沿算法及框架追踪，探索基于深度学习和大数据的NLP应用；组织团队人员的培训、技术指导以及技术难点突破工作。岗位要求：	自然语言处理、模式识别或机器学习相关专业硕士以上学历；熟悉NLP领域的理论基础，掌握统计模型、机器学习相关原理，具有NLP实战经验，参与过相关项目，有海量数据挖掘、文本分类与语义分析、知识图谱构建、深度学习研发经验优先；熟悉一些开源的算法库或工具，比如：stanfordNLP，NLTK，Apache OpenNLP，Kaldi, HTK/HTS，hadoop等，精通C/C++、Python等至少一门语言；具有良好的团队合作精神和高度的责任心。",29k-58k,已上市
1348,机器学习,拼多多,1000-9999人,上海 长宁区 天山路,硕士,经验不限,产品策略工程师,"岗位职责：负责电商平台治理策略逻辑设计与实现，涉及商品品控、店铺管理、用户管理、搜索、推荐、广告、运营等业务范围，利用平台已有技术能力，包括内容识别算法、行为识别模型等，构建与业务需求相匹配的策略体系。岗位要求：统计学、计算机、通信相关专业本科以上学历；具有linux服务器端软件开发经验；编程基本功扎实、精通JAVA、python、lua等语言；精通MySQL等数据库操作；善于沟通及主动思考总结、倡导创新与持续优化、思路周密、脚本代码严谨、对待策略逻辑有强烈兴趣；有良好的团队合作及抗压能力、有强烈的主人翁意识推进事务进展；具备产品意识和数据分析能力, 熟悉回归,分类等常见机器学习算法。",25k-50k,已上市
1349,机器学习,DataVisor,100-499人,上海 浦东新区 八佰伴,硕士,3-5年,数据建模工程师,算法 / AI团队拥有DataVisor的秘密武器。我们在数亿用户产生的数千亿的事件中运行我们先进的无监督分析引擎及各种机器学习模型。我们是大数据软件工程师与数据科学家的结合体。我们擅长在数据中寻找优美的模型，来捕捉和防止恶意用户对正常用户恶意攻击。我们乐于提出新的想法并将其付诸实践，以改进我们的检测引擎。如果您有处理大数据的丰富经验，期待成为引领新技术前沿中的一员，并希望在直接影响公司利润的团队中工作，我们期待与您的进一步交流。 职位描述：不断优化、改进DataVisor检测引擎分析海量行为数据，设计高效特征，不断提高反欺诈模型检测效果基于客户需求，持续创新，探索新的业务场景总而言之会高度考核后续人的coding能力！！！！！     职位要求:1.     4年以上Java或C / C ++ / C＃/Python使用经验（必须精通一门）2.     2年以上Web后端或Hadoop/ MapReduce/Spark使用经验3.     2年以上机器学习或人工智能相关工作经验的优先考虑4.     硕士以上学历，拥有博士学位者优先考虑5.     熟练的英文读写能力     我们提供的待遇:   1.     极具竞争力的薪水、奖金和股票期权2.     直接深度参与DataVisor的技术研发工作3.     直接和硅谷的团队对接学习第一手的硅谷大数据领先技术和工程经验4.     其他福利（五险一金，补充医疗保险，免费午餐，团建活动等等）,20k-40k,C轮
1350,机器学习,爱奇艺,1000-9999人,上海 长宁区 长征,本科,3-5年,推荐算法工程师,职责：•  负责设计完整推荐系统数据分析体系，包括客户端数据埋点。•  负责设计和实现推荐系统中的所需的算法模型•  负责算法模型持续优化•  相关新技术的探索和落地 要求：•  数学，电子工程和计算机科学等相关专业•  精通多种机器学习模型优先•  熟悉Java或者C++编程优先•  熟悉redis/MongoDB/HDFS优先精通数据挖掘和特征工程（包括不限于线性相关分析，PCA分析，异常值检测等）•  精通NLP（包括但不限于分词，关键词提取，权重计算，主题模型，内容质量预测，word2vec以及doc2vec)•  掌握CNN/RNN/LSTM等深度学习模型优先•  掌握强化学习和深度强化学习优先•  必须具有良好的团队精神和沟通能力,40k-60k,已上市
1351,机器学习,陆金所,1000-9999人,上海  ,本科,经验不限,推荐算法工程师,职位介绍：负责陆金所产品推荐策略、精准营销、个性化引擎的核心算法研发和升级工作；负责多场景下个性化推荐算法的优化；负责基于大数据的用户行为数据挖掘；负责推荐系统的模型建立、特征提取、模型训练、效果评估。岗位要求：本科及以上学历，计算机或数学相关专业，有相关工作经验者优先；优秀的编程能力，熟练掌握java语言，了解python语言；对数据挖掘技术有浓厚兴趣，有志于不断深挖机器学习算法来改善效果；具有良好的解决问题能力，逻辑思维清晰，分析能力强。,16k-32k,B轮
1352,机器学习,唯捷城配,100-499人,上海 青浦区 徐泾,本科,1-3年,算法工程师,负责同城配送智能排线调度系统的算法研究工作,20k-25k,B轮
1353,机器学习,七炅信息,20-99人,上海 浦东新区 八佰伴,硕士,1-3年,数据挖掘工程师,岗位职责 ·       分析和挖掘机器学习算法在金融行业的实际应用，包括使用结构性和非结构性数据。·       针对客户提供的海量数据和不同的商业应用目标，钻研前沿技术，并对算法进行评估、筛选开发和实现。·       指导业务团队和IT开发团队对相应算法进行商业和软件应用。任职要求·       985/211院校毕业，统计，数学或者计算机专业学位。研究生以上学历，工作经验不少于两年；博士学历，工作经验不少于1年。·       数理功底扎实，熟悉各种机器学习算法，并能灵活使用，帮助各类业务场景提升效率。精通各类机器学习算法，能够快速阅读英文前沿科技资料。强好奇心，善于自主学习和解决问题，对技术热忱并愿意不断通过研究学习提升自己。·       熟悉基于python的数据挖掘工具，包括numpy，scipy，sklearn等，并有良好的编程习惯和代码风格。·       有商业应用常识，熟悉常见的项目管理方式，沟通能力强，善于团队协作,18k-36k,A轮
